"id,Sleep Duration,Profession,Work Pressure,Academic Pressure,Study Satisfaction,Job Satisfaction,Dietary Habits"
"63429,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"63430,5-6 hours,Student,0.0,2.0,1.0,0.0,Moderate"
"63436,5-6 hours,Student,0.0,1.0,3.0,0.0,Moderate"
"63437,5-6 hours,Student,0.0,5.0,2.0,0.0,Moderate"
"63440,5-6 hours,Student,0.0,4.0,4.0,0.0,Healthy"
"63449,7-8 hours,Student,0.0,2.0,5.0,0.0,Moderate"
"63456,More than 8 hours,Student,0.0,1.0,2.0,0.0,Healthy"
"63459,More than 8 hours,Student,0.0,3.0,5.0,0.0,Moderate"
"63461,Less than 5 hours,Student,0.0,4.0,1.0,0.0,Moderate"
"63469,7-8 hours,Student,0.0,2.0,4.0,0.0,Moderate"
"63474,Less than 5 hours,Student,0.0,4.0,3.0,0.0,Healthy"
"63476,Less than 5 hours,Student,0.0,4.0,2.0,0.0,Unhealthy"
"63501,More than 8 hours,Student,0.0,2.0,5.0,0.0,Unhealthy"
"63502,7-8 hours,Student,0.0,1.0,2.0,0.0,Healthy"
"63518,More than 8 hours,Student,0.0,2.0,3.0,0.0,Healthy"
"63525,7-8 hours,Student,0.0,5.0,2.0,0.0,Healthy"
"63526,Less than 5 hours,Student,0.0,4.0,2.0,0.0,Unhealthy"
"63527,7-8 hours,Student,0.0,1.0,1.0,0.0,Healthy"
"63531,More than 8 hours,Student,0.0,2.0,2.0,0.0,Moderate"
"63536,7-8 hours,Student,0.0,5.0,2.0,0.0,Moderate"
"63540,7-8 hours,Student,0.0,2.0,2.0,0.0,Healthy"
"63542,Less than 5 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"63550,7-8 hours,Student,0.0,1.0,5.0,0.0,Moderate"
"63565,7-8 hours,Student,0.0,2.0,2.0,0.0,Healthy"
"63566,More than 8 hours,Student,0.0,4.0,4.0,0.0,Moderate"
"63581,7-8 hours,Student,0.0,5.0,3.0,0.0,Unhealthy"
"63588,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"63590,7-8 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"63591,Less than 5 hours,Student,0.0,3.0,3.0,0.0,Healthy"
"63596,7-8 hours,Student,0.0,2.0,2.0,0.0,Moderate"
"63597,More than 8 hours,Student,0.0,2.0,4.0,0.0,Moderate"
"63601,5-6 hours,Student,0.0,1.0,3.0,0.0,Moderate"
"63602,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Healthy"
"63624,Less than 5 hours,Student,0.0,2.0,3.0,0.0,Moderate"
"63644,7-8 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"63647,5-6 hours,Student,0.0,4.0,3.0,0.0,Unhealthy"
"63653,5-6 hours,Student,0.0,4.0,3.0,0.0,Unhealthy"
"63655,Less than 5 hours,Student,0.0,5.0,5.0,0.0,Healthy"
"63662,5-6 hours,Student,0.0,4.0,4.0,0.0,Unhealthy"
"63670,5-6 hours,Student,0.0,3.0,4.0,0.0,Moderate"
"63671,More than 8 hours,Student,0.0,4.0,3.0,0.0,Unhealthy"
"63675,7-8 hours,Student,0.0,3.0,1.0,0.0,Unhealthy"
"63676,Less than 5 hours,Student,0.0,3.0,4.0,0.0,Moderate"
"63680,Less than 5 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"63681,Less than 5 hours,Student,0.0,5.0,4.0,0.0,Moderate"
"63682,7-8 hours,Student,0.0,5.0,4.0,0.0,Healthy"
"63683,Less than 5 hours,Student,0.0,1.0,5.0,0.0,Moderate"
"63686,7-8 hours,Student,0.0,3.0,4.0,0.0,Moderate"
"63695,More than 8 hours,Student,0.0,4.0,2.0,0.0,Moderate"
"63696,5-6 hours,Student,0.0,5.0,3.0,0.0,Unhealthy"
"63698,Less than 5 hours,Student,0.0,2.0,3.0,0.0,Healthy"
"63700,5-6 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"63707,More than 8 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"63708,More than 8 hours,Student,0.0,5.0,2.0,0.0,Healthy"
"63711,7-8 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"63715,Less than 5 hours,Student,0.0,3.0,4.0,0.0,Moderate"
"63725,Less than 5 hours,Student,0.0,2.0,4.0,0.0,Unhealthy"
"63738,Less than 5 hours,Student,0.0,2.0,2.0,0.0,Healthy"
"63747,Less than 5 hours,Student,0.0,5.0,3.0,0.0,Healthy"
"63755,7-8 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"63762,More than 8 hours,Student,0.0,5.0,5.0,0.0,Healthy"
"63767,Less than 5 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"63769,7-8 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"63773,5-6 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"63777,More than 8 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"63781,7-8 hours,Student,0.0,2.0,5.0,0.0,Unhealthy"
"63789,More than 8 hours,Student,0.0,2.0,5.0,0.0,Moderate"
"63790,More than 8 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"63792,Less than 5 hours,Student,0.0,3.0,3.0,0.0,Moderate"
"63794,Less than 5 hours,Student,0.0,3.0,3.0,0.0,Moderate"
"63795,5-6 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"63800,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"63802,7-8 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"63813,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"63819,Less than 5 hours,Student,0.0,4.0,1.0,0.0,Unhealthy"
"63826,7-8 hours,Student,0.0,1.0,3.0,0.0,Unhealthy"
"63827,More than 8 hours,Student,0.0,1.0,4.0,0.0,Healthy"
"63829,7-8 hours,Student,0.0,3.0,5.0,0.0,Healthy"
"63830,More than 8 hours,Student,0.0,1.0,5.0,0.0,Unhealthy"
"63835,7-8 hours,Student,0.0,1.0,3.0,0.0,Healthy"
"63837,7-8 hours,Student,0.0,4.0,4.0,0.0,Healthy"
"63840,7-8 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"63841,More than 8 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"63851,5-6 hours,Student,0.0,3.0,5.0,0.0,Healthy"
"63858,7-8 hours,Student,0.0,4.0,3.0,0.0,Healthy"
"63861,7-8 hours,Student,0.0,3.0,3.0,0.0,Unhealthy"
"63862,Less than 5 hours,Student,0.0,1.0,3.0,0.0,Moderate"
"63868,Less than 5 hours,Student,0.0,2.0,5.0,0.0,Moderate"
"63869,7-8 hours,Student,0.0,4.0,5.0,0.0,Unhealthy"
"63883,7-8 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"63887,5-6 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"63895,5-6 hours,Student,0.0,1.0,3.0,0.0,Moderate"
"63896,Less than 5 hours,Student,0.0,2.0,3.0,0.0,Moderate"
"63902,Less than 5 hours,Student,0.0,2.0,3.0,0.0,Healthy"
"63905,Less than 5 hours,Student,0.0,5.0,4.0,0.0,Healthy"
"63923,7-8 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"63924,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"63939,7-8 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"63941,7-8 hours,Student,0.0,1.0,3.0,0.0,Moderate"
"63945,5-6 hours,Student,0.0,3.0,4.0,0.0,Moderate"
"63953,7-8 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"63956,More than 8 hours,Student,0.0,4.0,1.0,0.0,Moderate"
"63958,5-6 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"63960,More than 8 hours,Student,0.0,3.0,3.0,0.0,Healthy"
"63963,Less than 5 hours,Student,0.0,2.0,1.0,0.0,Healthy"
"63965,Less than 5 hours,Student,0.0,3.0,5.0,0.0,Moderate"
"63969,Less than 5 hours,Student,0.0,4.0,1.0,0.0,Healthy"
"63970,Less than 5 hours,Student,0.0,4.0,5.0,0.0,Unhealthy"
"63994,More than 8 hours,Student,0.0,3.0,3.0,0.0,Moderate"
"63999,5-6 hours,Student,0.0,4.0,2.0,0.0,Moderate"
"64001,5-6 hours,Student,0.0,4.0,1.0,0.0,Moderate"
"64003,Less than 5 hours,Student,0.0,1.0,4.0,0.0,Healthy"
"64012,Less than 5 hours,Student,0.0,2.0,4.0,0.0,Unhealthy"
"64014,More than 8 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"64015,Less than 5 hours,Student,0.0,5.0,3.0,0.0,Moderate"
"64017,More than 8 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"64019,Less than 5 hours,Student,0.0,4.0,2.0,0.0,Moderate"
"64022,More than 8 hours,Student,0.0,4.0,4.0,0.0,Moderate"
"64023,5-6 hours,Student,0.0,3.0,2.0,0.0,Healthy"
"64027,Less than 5 hours,Student,0.0,1.0,3.0,0.0,Moderate"
"64045,5-6 hours,Student,0.0,5.0,4.0,0.0,Moderate"
"64050,Less than 5 hours,Student,0.0,4.0,5.0,0.0,Unhealthy"
"64051,More than 8 hours,Student,0.0,2.0,5.0,0.0,Moderate"
"64057,Less than 5 hours,Student,0.0,5.0,3.0,0.0,Moderate"
"64065,More than 8 hours,Student,0.0,1.0,2.0,0.0,Healthy"
"64090,Less than 5 hours,Student,0.0,4.0,5.0,0.0,Unhealthy"
"64094,5-6 hours,Student,0.0,5.0,5.0,0.0,Moderate"
"64098,7-8 hours,Student,0.0,5.0,5.0,0.0,Unhealthy"
"64100,Less than 5 hours,Student,0.0,5.0,4.0,0.0,Moderate"
"64109,Less than 5 hours,Student,0.0,5.0,4.0,0.0,Healthy"
"64114,7-8 hours,Student,0.0,3.0,5.0,0.0,Healthy"
"64118,5-6 hours,Student,0.0,3.0,5.0,0.0,Unhealthy"
"64126,5-6 hours,Student,0.0,5.0,3.0,0.0,Moderate"
"64127,Less than 5 hours,Student,0.0,3.0,1.0,0.0,Healthy"
"64129,Less than 5 hours,Student,0.0,3.0,1.0,0.0,Unhealthy"
"64136,7-8 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"64140,7-8 hours,Student,0.0,4.0,1.0,0.0,Moderate"
"64141,Less than 5 hours,Student,0.0,2.0,5.0,0.0,Healthy"
"64142,7-8 hours,Student,0.0,5.0,3.0,0.0,Healthy"
"64144,Less than 5 hours,Student,0.0,4.0,5.0,0.0,Unhealthy"
"64145,5-6 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"64146,Less than 5 hours,Student,0.0,2.0,3.0,0.0,Unhealthy"
"64151,More than 8 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"64156,More than 8 hours,Student,0.0,1.0,3.0,0.0,Unhealthy"
"64157,5-6 hours,Student,0.0,3.0,5.0,0.0,Moderate"
"64170,7-8 hours,Student,0.0,3.0,1.0,0.0,Unhealthy"
"64173,7-8 hours,Student,0.0,5.0,3.0,0.0,Healthy"
"64174,More than 8 hours,Student,0.0,3.0,3.0,0.0,Unhealthy"
"64175,Less than 5 hours,Student,0.0,4.0,2.0,0.0,Moderate"
"64180,7-8 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"64185,7-8 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"64189,7-8 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"64192,More than 8 hours,Student,0.0,4.0,3.0,0.0,Unhealthy"
"64196,More than 8 hours,Student,0.0,1.0,4.0,0.0,Healthy"
"64206,More than 8 hours,Student,0.0,1.0,4.0,0.0,Moderate"
"64213,Less than 5 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"64225,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Healthy"
"64226,5-6 hours,Student,0.0,2.0,3.0,0.0,Healthy"
"64228,More than 8 hours,Student,0.0,3.0,3.0,0.0,Moderate"
"64237,Less than 5 hours,Student,0.0,4.0,4.0,0.0,Unhealthy"
"64240,7-8 hours,Student,0.0,4.0,2.0,0.0,Unhealthy"
"64245,7-8 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"64247,5-6 hours,Student,0.0,2.0,5.0,0.0,Healthy"
"64250,5-6 hours,Student,0.0,2.0,3.0,0.0,Moderate"
"64251,5-6 hours,Student,0.0,4.0,5.0,0.0,Healthy"
"64254,More than 8 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"64257,More than 8 hours,Student,0.0,1.0,3.0,0.0,Moderate"
"64271,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Moderate"
"64273,More than 8 hours,Student,0.0,2.0,3.0,0.0,Healthy"
"64275,5-6 hours,Student,0.0,5.0,3.0,0.0,Unhealthy"
"64280,Less than 5 hours,Student,0.0,2.0,5.0,0.0,Healthy"
"64283,Less than 5 hours,Student,0.0,1.0,3.0,0.0,Unhealthy"
"64286,More than 8 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"64289,5-6 hours,Student,0.0,1.0,3.0,0.0,Unhealthy"
"64291,5-6 hours,Student,0.0,1.0,1.0,0.0,Moderate"
"64294,Less than 5 hours,Student,0.0,4.0,5.0,0.0,Unhealthy"
"64296,5-6 hours,Student,0.0,3.0,3.0,0.0,Moderate"
"64299,Less than 5 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"64318,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Healthy"
"64319,More than 8 hours,Student,0.0,2.0,5.0,0.0,Unhealthy"
"64324,5-6 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"64327,5-6 hours,Student,0.0,2.0,4.0,0.0,Unhealthy"
"64331,Less than 5 hours,Student,0.0,4.0,2.0,0.0,Unhealthy"
"64332,Less than 5 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"64338,7-8 hours,Student,0.0,3.0,5.0,0.0,Unhealthy"
"64340,More than 8 hours,Student,0.0,2.0,3.0,0.0,Moderate"
"64343,7-8 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"64356,5-6 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"64360,Less than 5 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"64361,7-8 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"64369,More than 8 hours,Student,0.0,4.0,5.0,0.0,Unhealthy"
"64371,More than 8 hours,Student,0.0,5.0,1.0,0.0,Healthy"
"64382,More than 8 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"64384,7-8 hours,Student,0.0,1.0,5.0,0.0,Moderate"
"64397,5-6 hours,Student,0.0,2.0,5.0,0.0,Healthy"
"64401,Less than 5 hours,Student,0.0,3.0,3.0,0.0,Unhealthy"
"64406,5-6 hours,Student,0.0,1.0,3.0,0.0,Unhealthy"
"64415,More than 8 hours,Student,0.0,2.0,4.0,0.0,Healthy"
"64417,5-6 hours,Student,0.0,2.0,1.0,0.0,Moderate"
"64418,7-8 hours,Student,0.0,2.0,5.0,0.0,Unhealthy"
"64424,7-8 hours,Student,0.0,5.0,5.0,0.0,Unhealthy"
"64429,Less than 5 hours,Student,0.0,3.0,3.0,0.0,Healthy"
"64430,7-8 hours,Student,0.0,2.0,5.0,0.0,Unhealthy"
"64433,5-6 hours,Student,0.0,1.0,4.0,0.0,Unhealthy"
"64441,More than 8 hours,Student,0.0,1.0,4.0,0.0,Unhealthy"
"64456,5-6 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"64463,5-6 hours,Student,0.0,4.0,2.0,0.0,Unhealthy"
"64467,Less than 5 hours,Student,0.0,1.0,4.0,0.0,Moderate"
"64481,Less than 5 hours,Student,0.0,4.0,1.0,0.0,Healthy"
"64482,More than 8 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"64483,7-8 hours,Student,0.0,1.0,4.0,0.0,Moderate"
"64491,7-8 hours,Student,0.0,1.0,2.0,0.0,Unhealthy"
"64494,More than 8 hours,Student,0.0,4.0,4.0,0.0,Unhealthy"
"64496,More than 8 hours,Student,0.0,5.0,5.0,0.0,Unhealthy"
"64497,7-8 hours,Student,0.0,2.0,3.0,0.0,Moderate"
"64520,Less than 5 hours,Student,0.0,4.0,2.0,0.0,Healthy"
"64521,7-8 hours,Student,0.0,2.0,4.0,0.0,Unhealthy"
"64528,Less than 5 hours,Student,0.0,2.0,1.0,0.0,Healthy"
"64531,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"64534,More than 8 hours,Student,0.0,1.0,2.0,0.0,Moderate"
"64537,5-6 hours,Student,0.0,5.0,5.0,0.0,Healthy"
"64551,More than 8 hours,Student,0.0,2.0,5.0,0.0,Unhealthy"
"64558,More than 8 hours,Student,0.0,3.0,3.0,0.0,Healthy"
"64565,5-6 hours,Student,0.0,2.0,5.0,0.0,Others"
"64567,5-6 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"64572,7-8 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"64575,7-8 hours,Student,0.0,1.0,4.0,0.0,Moderate"
"64584,Less than 5 hours,Student,0.0,3.0,5.0,0.0,Healthy"
"64589,7-8 hours,Student,0.0,3.0,2.0,0.0,Healthy"
"64604,7-8 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"64608,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Healthy"
"64612,7-8 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"64654,5-6 hours,Student,0.0,1.0,3.0,0.0,Unhealthy"
"64656,Less than 5 hours,Student,0.0,3.0,1.0,0.0,Unhealthy"
"64659,More than 8 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"64666,More than 8 hours,Student,0.0,2.0,4.0,0.0,Moderate"
"64670,5-6 hours,Student,0.0,4.0,1.0,0.0,Unhealthy"
"64674,More than 8 hours,Student,0.0,5.0,3.0,0.0,Unhealthy"
"64676,7-8 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"64678,Less than 5 hours,Student,0.0,3.0,3.0,0.0,Moderate"
"64684,More than 8 hours,Student,0.0,2.0,4.0,0.0,Healthy"
"64685,More than 8 hours,Student,0.0,5.0,5.0,0.0,Unhealthy"
"64702,Less than 5 hours,Student,0.0,4.0,4.0,0.0,Moderate"
"64708,More than 8 hours,Student,0.0,3.0,1.0,0.0,Unhealthy"
"64709,More than 8 hours,Student,0.0,2.0,4.0,0.0,Unhealthy"
"64713,More than 8 hours,Student,0.0,5.0,3.0,0.0,Unhealthy"
"64715,More than 8 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"64717,Less than 5 hours,Student,0.0,1.0,2.0,0.0,Healthy"
"64720,5-6 hours,Student,0.0,2.0,3.0,0.0,Healthy"
"64723,More than 8 hours,Student,0.0,1.0,3.0,0.0,Unhealthy"
"64737,7-8 hours,Student,0.0,2.0,2.0,0.0,Moderate"
"64747,More than 8 hours,Student,0.0,3.0,2.0,0.0,Healthy"
"64748,Less than 5 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"64757,7-8 hours,Student,0.0,5.0,4.0,0.0,Moderate"
"64759,7-8 hours,Student,0.0,3.0,3.0,0.0,Healthy"
"64765,5-6 hours,Student,0.0,5.0,3.0,0.0,Healthy"
"64767,Less than 5 hours,Student,0.0,5.0,3.0,0.0,Healthy"
"64768,Less than 5 hours,Student,0.0,3.0,1.0,0.0,Unhealthy"
"64771,7-8 hours,Student,0.0,2.0,1.0,0.0,Moderate"
"64778,7-8 hours,Student,0.0,4.0,1.0,0.0,Unhealthy"
"64794,Less than 5 hours,Student,0.0,2.0,3.0,0.0,Moderate"
"64796,More than 8 hours,Student,0.0,4.0,5.0,0.0,Unhealthy"
"64802,More than 8 hours,Student,0.0,2.0,5.0,0.0,Unhealthy"
"64813,5-6 hours,Student,0.0,4.0,4.0,0.0,Unhealthy"
"64817,More than 8 hours,Student,0.0,1.0,2.0,0.0,Moderate"
"64826,Less than 5 hours,Student,0.0,4.0,3.0,0.0,Moderate"
"64828,7-8 hours,Student,0.0,4.0,3.0,0.0,Unhealthy"
"64836,7-8 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"64838,5-6 hours,Student,0.0,2.0,5.0,0.0,Healthy"
"64842,5-6 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"64844,7-8 hours,Student,0.0,1.0,3.0,0.0,Healthy"
"64850,7-8 hours,Student,0.0,3.0,1.0,0.0,Unhealthy"
"64852,7-8 hours,Student,0.0,3.0,3.0,0.0,Healthy"
"64862,More than 8 hours,Student,0.0,1.0,4.0,0.0,Unhealthy"
"64865,More than 8 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"64868,Less than 5 hours,Student,0.0,5.0,3.0,0.0,Unhealthy"
"64879,5-6 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"64884,Less than 5 hours,Student,0.0,4.0,4.0,0.0,Moderate"
"64886,7-8 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"64891,5-6 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"64893,5-6 hours,Student,0.0,1.0,3.0,0.0,Moderate"
"64905,7-8 hours,Student,0.0,1.0,1.0,0.0,Unhealthy"
"64913,7-8 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"64920,Less than 5 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"64921,Less than 5 hours,Student,0.0,2.0,1.0,0.0,Unhealthy"
"64925,More than 8 hours,Student,0.0,4.0,4.0,0.0,Unhealthy"
"64930,7-8 hours,Student,0.0,5.0,4.0,0.0,Moderate"
"64933,7-8 hours,Student,0.0,4.0,1.0,0.0,Moderate"
"64934,5-6 hours,Student,0.0,5.0,3.0,0.0,Healthy"
"64937,Less than 5 hours,Student,0.0,2.0,5.0,0.0,Unhealthy"
"64941,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"64947,5-6 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"64951,Less than 5 hours,Student,0.0,2.0,1.0,0.0,Moderate"
"64953,Less than 5 hours,Student,0.0,5.0,5.0,0.0,Healthy"
"64960,7-8 hours,Student,0.0,1.0,4.0,0.0,Moderate"
"64985,More than 8 hours,Student,0.0,1.0,4.0,0.0,Moderate"
"64986,Less than 5 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"64993,7-8 hours,Student,0.0,1.0,1.0,0.0,Moderate"
"65000,More than 8 hours,Student,0.0,1.0,1.0,0.0,Unhealthy"
"65001,Less than 5 hours,Student,0.0,2.0,2.0,0.0,Healthy"
"65004,7-8 hours,Student,0.0,4.0,5.0,0.0,Moderate"
"65013,7-8 hours,Student,0.0,5.0,5.0,0.0,Unhealthy"
"65016,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"65021,Less than 5 hours,Student,0.0,5.0,5.0,0.0,Unhealthy"
"65031,7-8 hours,Student,0.0,4.0,2.0,0.0,Healthy"
"65033,Less than 5 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"65041,More than 8 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"65042,5-6 hours,Student,0.0,3.0,1.0,0.0,Unhealthy"
"65044,Less than 5 hours,Student,0.0,1.0,2.0,0.0,Moderate"
"65046,Less than 5 hours,Student,0.0,5.0,3.0,0.0,Moderate"
"65055,Less than 5 hours,Student,0.0,1.0,1.0,0.0,Healthy"
"65067,5-6 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"65070,7-8 hours,Student,0.0,3.0,5.0,0.0,Moderate"
"65083,More than 8 hours,Student,0.0,4.0,2.0,0.0,Healthy"
"65095,Less than 5 hours,Student,0.0,4.0,2.0,0.0,Unhealthy"
"65097,5-6 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"65101,5-6 hours,Student,0.0,3.0,1.0,0.0,Unhealthy"
"65115,5-6 hours,Student,0.0,5.0,4.0,0.0,Healthy"
"65116,7-8 hours,Student,0.0,4.0,3.0,0.0,Moderate"
"65119,5-6 hours,Student,0.0,5.0,2.0,0.0,Healthy"
"65120,Less than 5 hours,Student,0.0,5.0,5.0,0.0,Unhealthy"
"65122,7-8 hours,Student,0.0,1.0,4.0,0.0,Healthy"
"65126,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Healthy"
"65129,Less than 5 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"65135,More than 8 hours,Student,0.0,1.0,5.0,0.0,Healthy"
"65136,7-8 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"65140,More than 8 hours,Student,0.0,2.0,4.0,0.0,Healthy"
"65142,5-6 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"65147,7-8 hours,Student,0.0,5.0,4.0,0.0,Healthy"
"65152,7-8 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"65162,More than 8 hours,Student,0.0,5.0,1.0,0.0,Healthy"
"65169,Less than 5 hours,Student,0.0,1.0,3.0,0.0,Healthy"
"65171,Less than 5 hours,Student,0.0,5.0,3.0,0.0,Unhealthy"
"65177,Less than 5 hours,Student,0.0,5.0,5.0,0.0,Unhealthy"
"65181,5-6 hours,Student,0.0,4.0,3.0,0.0,Unhealthy"
"65194,5-6 hours,Student,0.0,3.0,5.0,0.0,Moderate"
"65198,7-8 hours,Student,0.0,4.0,1.0,0.0,Unhealthy"
"65202,Less than 5 hours,Student,0.0,2.0,5.0,0.0,Moderate"
"65210,More than 8 hours,Student,0.0,3.0,2.0,0.0,Healthy"
"65211,More than 8 hours,Student,0.0,2.0,5.0,0.0,Unhealthy"
"65213,Less than 5 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"65216,Less than 5 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"65222,More than 8 hours,Student,0.0,1.0,3.0,0.0,Healthy"
"65228,7-8 hours,Student,0.0,2.0,1.0,0.0,Healthy"
"65231,7-8 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"65240,Less than 5 hours,Student,0.0,4.0,3.0,0.0,Unhealthy"
"65252,More than 8 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"65253,More than 8 hours,Student,0.0,3.0,5.0,0.0,Moderate"
"65258,5-6 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"65260,Less than 5 hours,Student,0.0,3.0,3.0,0.0,Healthy"
"65263,5-6 hours,Student,0.0,2.0,5.0,0.0,Unhealthy"
"65274,5-6 hours,Student,0.0,2.0,5.0,0.0,Unhealthy"
"65276,Less than 5 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"65277,Less than 5 hours,Student,0.0,3.0,2.0,0.0,Healthy"
"65279,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"65284,More than 8 hours,Student,0.0,2.0,1.0,0.0,Unhealthy"
"65287,5-6 hours,Student,0.0,4.0,2.0,0.0,Healthy"
"65294,5-6 hours,Student,0.0,1.0,2.0,0.0,Unhealthy"
"65295,Less than 5 hours,Student,0.0,1.0,4.0,0.0,Moderate"
"65300,More than 8 hours,Student,0.0,1.0,2.0,0.0,Healthy"
"65308,7-8 hours,Student,0.0,3.0,4.0,0.0,Moderate"
"65311,7-8 hours,Student,0.0,2.0,2.0,0.0,Unhealthy"
"65312,More than 8 hours,Student,0.0,1.0,2.0,0.0,Unhealthy"
"65313,7-8 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"65324,More than 8 hours,Student,0.0,3.0,5.0,0.0,Unhealthy"
"65325,Less than 5 hours,Student,0.0,1.0,2.0,0.0,Healthy"
"65339,7-8 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"65340,More than 8 hours,Student,0.0,1.0,5.0,0.0,Unhealthy"
"65351,7-8 hours,Student,0.0,2.0,4.0,0.0,Unhealthy"
"65353,5-6 hours,Student,0.0,4.0,5.0,0.0,Healthy"
